gross_profit_per_market_cap,stock_symbol,Sector,is_SP500,is_profitable_3yr,is_revenue_growth_3yr,analyst_rating
0.20775658371764813,COLB,4,0,1,1,1
0.0,GBT,8,0,0,0,1
0.2675963303751501,MPAA,0,0,1,1,1
0.4336522970336726,BPFH,4,0,1,1,0
1.937416310812402,COWN,4,0,0,1,1
0.14582100696745612,GTLS,3,0,0,1,1
0.9909207768446563,SKYW,3,0,1,1,1
0.7616851120642141,CONN,0,0,0,1,0
0.8436272968234381,EZPW,4,0,0,1,1
2.0801938293520466,MHLD,4,0,0,0,0
0.014346000033811828,AERI,8,0,0,0,1
0.05333025820638487,KPTI,8,0,0,1,1
1.2030377286148288,AVID,2,0,0,0,0
0.6032772048074398,TBBK,4,0,1,0,1
0.18231570486606463,MTRX,1,0,0,0,1
-0.42367961514389924,SPWR,2,0,0,1,0
0.15332897436667373,SLAB,2,0,1,1,1
0.15668876007289964,PEGA,2,0,0,1,1
0.1189291993927795,NOVT,2,0,1,1,0
0.2148937810358002,MYGN,8,0,1,1,0
0.37187276241275,PXLW,2,0,0,0,1
0.2212668562857119,AEIS,2,0,0,1,1
0.22190828343392927,LHCG,8,0,1,1,1
0.1888742930584286,NDAQ,4,0,1,1,1
0.332862217909427,WSFS,4,0,1,1,1
0.20203660824001274,PIRS,8,0,0,1,1
0.0,ABIO,8,0,0,0,1
0.0,SRRA,8,0,0,0,1
0.21357288101492403,VRTU,2,0,0,1,1
0.15110717743887678,MMYT,0,0,0,1,1
0.3010758959550723,UTHR,8,0,0,1,0
0.15999994310577406,CALM,7,0,0,0,1
0.11035644645116277,ALRM,2,0,0,1,1
0.054831556259734134,MKTX,4,0,1,1,0
0.24482399245595324,LSCC,2,0,0,0,1
0.0,PTGX,8,0,0,0,1
1.5294316619183392,ECPG,4,0,1,1,1
0.35392445638049036,CSTE,5,0,0,1,0
0.09303708626757834,QNST,2,0,0,1,1
0.20900257640049205,SIMO,2,0,1,1,1
0.1793331619622194,AMED,8,0,0,1,1
0.19067889987352188,VNET,2,0,0,0,1
0.0,CHRS,8,0,0,0,1
0.10697812315303117,IIIN,5,0,1,0,0
0.19480609270597002,HFWA,4,0,1,1,0
0.4169848030051323,SCSC,2,0,0,1,1
0.0,QADA,2,0,0,0,1
0.0,CASI,8,0,0,0,1
0.28758683218599984,TSC,4,0,1,1,1
0.20769884456323576,LUNA,2,0,1,0,0
0.2955631449698198,SFNC,4,0,1,1,0
0.1216092996569568,MRCY,2,0,1,1,1
0.3935236519107913,ICFI,3,0,1,1,1
0.1805549059259677,ACIW,3,0,0,0,1
0.14556627308539244,PTCT,8,0,0,1,0
0.07564776504782943,TFSL,4,0,1,1,1
0.7860040804380412,RRGB,0,0,0,1,0
0.472783436373933,CECE,3,0,0,0,1
0.23452355708214023,IART,8,0,0,1,0
0.6046648996335373,III,3,0,0,1,0
4.863866637871376,YRCW,3,0,1,1,0
0.0863275185723037,LXRX,8,0,0,0,0
0.7923896193917619,PRAA,4,0,0,0,0
0.16327857567967158,STMP,2,0,0,1,1
0.8020730610522253,SCVL,0,0,0,1,0
0.8163851914629076,CORE,7,0,0,1,0
0.10643999361381366,KRNT,3,0,1,1,1
0.35801473510334764,MYRG,3,0,1,1,1
0.2923011173955216,BANR,4,0,1,1,1
0.12399903900486467,VSAT,2,0,0,0,1
0.1431297964449672,ADMS,8,0,0,1,0
0.30315924786942466,SIGI,4,0,1,1,0
-0.012305242844761984,RMTI,8,0,0,1,1
0.2001711519955977,ALKS,8,0,0,1,0
0.2694781600496786,GLDD,3,0,0,0,1
0.09497385706440178,FIZZ,7,0,1,1,0
0.066422562200515,SBBP,8,0,0,0,1
0.12547989697112413,DORM,0,0,1,1,0
0.059585742968206325,EVBG,2,0,0,1,1
0.006445887116910751,AEMD,2,0,0,0,1
0.07581813559034901,ATRS,8,0,0,1,1
0.7409901156381812,TUSK,1,0,0,1,0
0.013325823970078749,VUZI,2,0,0,1,1
0.48380551795524823,MERC,5,0,1,1,1
0.6009810565602525,HEES,3,0,1,1,1
0.6931984055109022,AGFS,5,0,0,0,1
0.6404976765162541,SNCR,2,0,0,0,0
0.017830987534069812,PTI,8,0,0,0,1
0.6528631948649025,EIGI,2,0,0,1,0
0.35071482806468185,HUBG,3,0,1,1,0
0.1542429355803167,LOGI,2,0,1,1,1
0.5890719875674466,FLWS,0,0,1,1,1
0.24751770162481876,EBIX,2,0,1,1,0
0.0029300025428808797,ANAB,8,0,0,0,0
0.02797939228854547,ABUS,8,0,0,0,1
0.09525656646654904,ANSS,2,0,1,1,0
0.5995365749615392,CBRL,0,0,1,1,1
0.20457687989757878,ADXS,8,0,0,0,0
0.39180235767017624,ITRI,2,0,0,1,1
0.16195180027544173,GBCI,4,0,1,1,0
0.15625671922065404,ERII,3,0,0,1,1
2.561446775298986,CLMT,1,0,0,0,0
0.17717677360893447,AINV,4,0,1,0,0
0.06456482587758038,CERS,8,0,0,1,1
0.07906028330207793,BL,2,0,0,1,1
0.33440681103090875,SSYS,2,0,0,0,0
0.18204684950459366,LKFN,4,0,1,1,0
0.1858607625943539,ANGO,8,0,0,0,0
0.5061510449165073,AEGN,3,0,0,1,0
1.1414671006725265,LE,0,0,0,0,0
0.09572871101708355,ACIA,2,0,0,0,0
0.33253709574050566,PRIM,3,0,1,1,1
0.08755350713799545,CTMX,8,0,0,1,1
0.12093136545481806,RDUS,8,0,0,0,0
0.5990551767919287,BBGI,0,0,0,1,1
0.2685652602924071,CASH,4,0,1,1,1
0.1726898170947551,PINC,2,0,0,0,0
-0.0038913711939260244,GWPH,8,0,0,0,1
0.15350529786222145,SFBS,4,0,1,1,0
0.23122818522693392,ZBRA,3,0,0,1,1
0.21585182142251128,GABC,4,0,1,1,0
0.6211797685469226,NCMI,0,0,1,0,0
0.14289884862874144,MGLN,8,0,0,1,1
0.049702808985382346,ADMP,8,0,0,0,1
0.02936244712317972,EDIT,8,0,0,1,1
0.2056561757019949,GAIA,0,0,0,1,1
0.20914434388772754,PRGS,2,0,0,1,1
0.30789955310292744,TRMK,4,0,1,1,0
0.010713396105384777,ACRS,8,0,0,0,1
0.11441084285262387,SPSC,2,0,1,1,1
0.2575373179930766,EFSC,4,0,1,1,1
0.33212865943346076,BOKF,4,0,1,1,0
0.19284283642262612,PSMT,7,0,0,1,0
0.31301367123938134,UVSP,4,0,1,0,0
0.24950927252419444,OCFC,4,0,1,1,1
0.10453142379072392,RADA,3,0,0,0,1
0.2814923791486291,GOGL,3,0,0,0,1
0.03572657522376109,CNCE,8,0,0,0,1
0.7886672881271415,CCRN,3,0,0,0,0
0.06470459972414913,IRTC,8,0,0,0,1
0.07224547935771036,QTNT,8,0,0,0,1
0.08623032941803112,EGAN,2,0,0,0,1
0.0,ZGNX,8,0,0,0,1
0.08586928790381858,TPIC,3,0,0,0,1
3.542838811359194,TA,0,0,0,1,1
1.017261133506022,FRTA,5,0,0,0,1
0.18652695828535712,PI,2,0,0,0,1
0.2517864255753287,MNRO,0,0,1,1,0
0.29104451506870993,FMBI,4,0,1,1,1
0.3113619752606808,ACLS,2,0,1,1,1
0.0,ITCI,8,0,0,0,1
0.2082036462056542,VIVO,8,0,0,1,0
0.3365891550074516,MCHX,0,0,0,0,1
0.3726766621722363,CRAI,3,0,1,1,1
0.0,DSGX,2,0,1,1,0
0.6002837083819373,CTIC,8,0,0,0,1
0.0,HCM,8,0,0,0,1
0.2586340068078304,TREE,4,0,1,1,1
0.6213886333805826,AXAS,1,0,0,1,0
0.05870850805452273,CTSO,8,0,0,1,1
0.5022181245708016,ACOR,8,0,1,0,0
0.0718081689680514,PCTY,2,0,0,1,0
12.572376111126214,ALIM,8,0,0,1,1
,LILAK,6,0,0,0,1
0.7515140568365305,ASUR,2,0,0,1,1
0.051350365287924346,NTLA,8,0,0,0,1
0.45782765016481225,MSBI,4,0,0,0,0
0.07163641978819675,GNMK,8,0,0,1,1
0.14155900118459216,HLNE,4,0,0,0,0
0.16588525086800404,APPS,2,0,0,1,1
0.02489587651730989,VYGR,8,0,0,0,1
0.08498782907168681,LGND,8,0,0,1,1
0.21351754255461874,EBSB,4,0,1,1,0
0.0,CENTA,7,0,0,0,1
0.17929363950228677,SNPS,2,0,1,1,1
0.03898345929931365,FCEL,10,0,0,0,0
0.38460467834364215,UIHC,4,0,0,1,0
0.0987399226198241,MIME,2,0,0,1,1
0.005008315383593787,RVNC,8,0,0,1,1
0.17062240271842657,NATI,2,0,1,1,0
0.13871625064088594,PLXS,2,0,0,1,1
0.1349646308461365,MANT,2,0,1,1,0
0.1728565969902514,OMAB,3,0,1,1,0
0.08349885355780644,VNOM,1,0,1,1,1
0.18649958400072006,TCPC,4,0,0,1,1
0.2570794137197524,IBTX,4,0,1,1,1
0.2310839394374864,DSPG,2,0,0,0,1
0.47090881766631804,FWONA,0,0,1,1,1
0.382368366794004,BCOV,2,0,0,1,1
0.19735777301181204,ACBI,4,0,0,1,0
0.13773641738757667,CVBF,4,0,1,1,0
0.0,LSXMA,0,0,0,0,1
0.5850304026078149,PATK,0,0,1,1,1
1.2358185344687527,SYNC,2,0,0,0,0
0.010056150672167476,VBLT,8,0,0,0,1
0.01879026884069731,BPMC,8,0,0,1,0
0.28066773812325185,SASR,4,0,1,1,1
0.009873830803403946,NBRV,8,0,0,0,1
0.17382814046010123,TVTY,8,0,0,1,1
0.002271346305235441,ATOM,2,0,0,0,1
0.45965890219923083,NXST,0,0,1,1,1
0.07759519037139997,TECH,8,0,1,1,1
0.06440688442565362,WING,0,0,1,1,1
0.3219164821228784,HAFC,4,0,1,0,0
0.08420354969644445,ADES,3,0,0,0,1
0.0,ATRA,8,0,0,0,0
0.2115581198023669,BOOM,3,0,0,1,1
0.0,GLYC,8,0,0,0,0
0.1654605030811493,EXLS,3,0,1,1,0
0.07226966264277716,QLYS,2,0,1,1,0
0.010502882456278425,QURE,8,0,0,0,1
0.1700378424603354,RTRX,3,0,0,1,1
0.09724308599763075,WIFI,2,0,0,1,1
0.0008755054939996544,CLSD,8,0,0,0,1
0.12115545253701202,ICUI,8,0,0,1,1
0.0116368169339099,WVE,8,0,0,1,1
0.39520326330173955,MNTX,3,0,0,1,1
0.16961846390376284,LSTR,3,0,1,1,0
0.23461245728151447,WASH,4,0,1,1,0
0.0069551964408035,XLRN,8,0,0,0,1
0.15972297500666924,LMAT,8,0,1,1,1
1.2393023111860266,KIRK,0,0,0,1,1
0.8052156036287291,SAIA,3,0,1,1,0
0.1555207054279914,ADUS,8,0,1,1,1
0.272239920874261,LBAI,4,0,1,1,1
0.15342992805425396,OMCL,2,0,1,1,0
0.37447270706509383,UFPI,5,0,1,1,0
0.6838159543715343,ZAGG,0,0,1,1,1
0.2516801817171571,HELE,7,0,0,1,1
0.33933443929154455,TRVG,0,0,0,0,0
0.11362944083663394,SIEN,8,0,0,1,1
0.5034327885547695,CPLP,3,0,0,1,0
0.10096747637078693,JOBS,3,0,1,1,0
0.14125818673964305,NICE,2,0,0,1,1
0.1935603881622295,KALU,5,0,0,1,0
0.18100660451461997,CAMP,2,0,1,1,0
31.201374869335545,ICON,0,0,0,0,0
0.5653584443239204,ASPS,3,0,0,0,1
0.17804402251378013,ZIXI,2,0,1,1,1
0.046474047184248565,RGEN,8,0,1,1,1
0.3268552125365028,AOSL,2,0,0,1,0
0.06667375750199486,CVGW,7,0,1,1,0
2.958994425177738,DSKE,3,0,0,0,1
0.4907724054695697,DGICA,4,0,0,1,1
0.1592358014301992,SILC,2,0,0,1,1
0.0615764915284502,RGLD,5,0,0,1,0
0.10191206395149803,GBDC,4,0,0,1,1
0.02009942551687061,SAGE,8,0,0,0,1
0.4113686056927964,APVO,8,0,0,0,1
0.19742170085872915,PLAB,2,0,0,0,1
0.23317451121908425,AGYS,2,0,0,1,1
0.14556122526753582,CALA,8,0,0,0,1
0.6271535768182553,CG,4,0,0,0,0
0.2674904245802699,TRST,4,0,1,1,0
0.5224842733220749,SYKE,2,0,0,1,1
0.5960836453121537,TEDU,7,0,0,0,-1
0.3798680624007068,FWRD,3,0,1,1,1
-0.194769919782988,MARA,3,0,0,0,1
0.20953338271409028,FLIC,4,0,1,1,0
0.01924999489776233,ARDX,8,0,0,0,1
0.09876633031559075,ADAP,8,0,0,1,1
0.20240347847453197,LECO,3,0,1,1,1
0.16192516894482417,TRVN,8,0,0,0,1
0.034007976407678255,LJPC,8,0,0,1,0
0.2143134661331757,CHUY,0,0,0,1,0
0.9740684859691405,CTRN,0,0,1,1,1
0.1071692524296639,VSTM,8,0,0,0,1
0.3596098536538222,CENT,7,0,1,1,1
1.7983844437532566,SPTN,7,0,0,1,0
0.6873152369064043,NSIT,2,0,1,1,1
0.11202375995020383,AMRS,5,0,0,0,1
0.2524948698170329,EQBK,4,0,1,1,1
0.4562713569852538,SEAC,2,0,0,0,1
0.36514047743816225,STKL,7,0,0,1,1
0.06633317789709034,STAA,8,0,0,1,1
0.1512654138952457,LFUS,2,0,1,1,1
0.10791348494432643,CYBR,2,0,1,1,1
0.2653496490953707,APOG,5,0,1,1,0
0.06544465504285153,MPWR,2,0,1,1,1
0.21570057369124368,FELE,3,0,1,1,0
0.2946305753682721,SSB,4,0,1,0,0
-0.22756332761635562,ADMA,8,0,0,0,1
0.18912158749962868,ITRN,2,0,1,1,0
0.07900230623544804,LANC,7,0,1,1,0
0.2993467985526563,PRGX,3,0,0,1,1
0.09720009899556557,CHDN,0,0,1,1,1
0.0011663728503143469,AKTS,2,0,0,0,1
0.059857968845664127,SLP,2,0,1,1,1
0.49770807411010953,RICK,0,0,1,1,1
0.12677595270841727,ENTA,8,0,0,1,0
0.041975829938819584,EXPO,3,0,1,1,1
0.3421803938626584,FRGI,0,0,0,0,1
0.5327474306590875,HBIO,8,0,0,1,0
0.3635249166952229,DAKT,2,0,0,0,0
0.15397246583067958,NSTG,8,0,0,1,1
0.18187644493193025,FLDM,2,0,0,0,1
1.313392118518006,CGIX,8,0,0,0,1
0.0,CRVS,8,0,0,0,1
0.33522751881024,CRWS,0,0,0,0,0
0.25495465354477564,TCBK,4,0,1,0,0
0.013726024681096141,SNDX,8,0,0,0,1
0.06682229122683463,INGN,8,0,1,1,0
0.3026822429553336,GSBC,4,0,1,1,0
0.240811147835774,ANIP,8,0,0,1,1
1.819842664365614,CETX,3,0,0,0,1
0.0,GNCA,8,0,0,0,1
0.6542959264455537,LQDT,0,0,0,0,1
0.13052430929897466,PRSC,8,0,0,1,1
0.005726184229535708,FATE,8,0,0,0,1
1.557768510336386,PBPB,0,0,0,1,0
0.5406705988857624,TACO,0,0,0,0,1
0.0826517492159925,AVAV,3,0,1,1,1
0.13228214445381978,IPGP,2,0,1,1,0
-0.03699550356031124,TTOO,8,0,0,1,1
0.11662276433761522,AMPH,8,0,0,1,1
0.2597708610557367,CNMD,8,0,1,1,1
0.5648122694164562,NDLS,0,0,0,0,0
0.2958991203115995,ABCB,4,0,1,1,1
0.09110315207825086,CYTK,8,0,0,0,1
0.335165662358324,NTGR,2,0,0,0,1
0.18448969042559302,RDWR,2,0,0,1,1
0.1744263462363826,CACC,4,0,1,1,0
0.27808270453094613,OSIS,2,0,0,1,1
0.17671010836852827,LAUR,7,0,0,0,1
0.9394529322399231,AMBC,4,0,0,0,0
0.4451898332507642,PVAC,1,0,0,0,1
0.15402966307951554,PNNT,4,0,0,0,0
0.03466388952493566,AGIO,8,0,0,1,1
0.17987237607678236,RUTH,0,0,1,1,0
0.2782870015909994,SRCE,4,0,1,1,1
0.2327024632417908,HURN,3,0,0,1,1
0.0,EARS,8,0,0,0,1
0.2500535120056239,WLDN,3,0,1,1,1
0.18310029706224892,SBSI,4,0,1,0,0
0.34053036868698394,QCRH,4,0,1,1,1
0.0866774159670659,HSKA,8,0,1,1,1
0.14030380151467994,RMR,9,0,1,1,0
0.026265199014380906,CARA,8,0,0,1,1
0.0553540031357739,CMRX,8,0,0,0,0
0.003407444048369936,WATT,2,0,0,0,1
0.203102158559253,SBCF,4,0,1,1,0
0.6458038295841948,NNBR,3,0,0,1,1
3.881647335464852,SPKE,10,0,0,1,0
0.23979929146103438,FRME,4,0,1,1,1
0.08154428908836184,IDCC,6,0,0,0,1
0.089822702899376,ROLL,3,0,1,1,0
0.13488449757667378,NSSC,3,0,1,1,1
0.10850078112244001,NEO,8,0,0,1,1
0.14942333721597997,EMKR,2,0,0,1,1
0.2810140851381712,FBNC,4,0,1,1,1
0.1344229132079066,SLRC,4,0,1,1,1
0.429186294428001,MTBC,2,0,0,1,1
0.7831080406449297,NEON,2,0,0,0,1
0.33212347282199706,EGLE,3,0,0,0,1
0.1977853998868125,EGBN,4,0,1,1,0
0.2676198705548101,FRBK,4,0,1,1,0
0.3073549774454429,PEBO,4,0,1,1,0
0.3342706744717472,LOB,4,0,1,1,1
0.18969512123541296,MCRI,0,0,1,1,1
0.38415674603174604,CRNT,2,0,1,0,1
0.23178662267548725,INSG,2,0,0,0,1
0.4234888273832549,CPSI,2,0,0,1,0
0.08494640672628681,CDXC,5,0,0,1,1
0.4417585721934518,BBSI,3,0,1,1,1
0.025702417403249304,ASMB,8,0,0,0,1
0.32566746073560787,FARO,2,0,0,1,0
0.2606888961038872,JRVR,4,0,1,1,0
0.26585571011105286,NBTB,4,0,1,1,0
0.2819099579073277,CMTL,2,0,0,1,1
0.002106971073630827,CRSP,8,0,0,1,1
0.2740031448355182,IVAC,2,0,0,1,1
0.5194053999945684,KFRC,3,0,1,1,0
0.0,CDTX,8,0,0,0,1
0.23822132059808776,CNOB,4,0,1,1,1
0.1363667440151836,GLAD,4,0,1,0,0
0.24352469925942333,UFCS,4,0,0,1,0
0.11891212402195327,CCMP,2,0,1,1,0
0.19525188460643625,TRS,3,0,0,0,0
-0.01176612091314807,MEIP,8,0,0,0,1
0.38144314413320474,CLNE,1,0,0,0,1
0.09971461693125819,XENT,8,0,0,1,0
0.15941388488241945,TCON,8,0,0,0,1
0.1194464237606886,STRA,7,0,0,1,1
3.631455866895464,JAKK,0,0,0,0,0
0.0,NERV,8,0,0,0,1
0.15801192760733807,PDFS,2,0,0,0,1
0.29961605753714365,TBK,4,0,1,1,0
0.2559699494670115,FIBK,4,0,1,1,1
1.22792602935735,MARK,2,0,0,1,1
0.008845742426663836,BLCM,8,0,0,1,1
0.09441313748124232,FFIN,4,0,1,1,0
0.13891890582055355,RGNX,8,0,0,1,1
0.0574476484900965,APPF,2,0,0,1,0
0.16612078632216618,KE,2,0,0,1,1
0.0,MBRX,8,0,0,0,1
0.14051292017039793,AFMD,8,0,0,1,1
0.4691833227747069,ASYS,2,0,0,1,0
0.39023176484346894,APEI,7,0,0,0,0
0.09155569314192516,VICR,2,0,1,1,1
0.0,EIGR,8,0,0,0,1
0.12479260824839872,ATRC,8,0,0,1,1
0.4063114704407049,UEIC,2,0,0,1,1
0.22329643432052543,HTBI,4,0,1,1,0
0.6374551721297897,LYTS,2,0,0,1,1
0.291132745071598,CMPR,0,0,0,1,1
0.06873151275408786,SRDX,8,0,0,1,1
0.009323819459420605,OCUL,8,0,0,0,1
0.21952194778553477,WSBC,4,0,1,1,0
,PFBC,4,0,0,0,0
0.04449682844577815,EPZM,8,0,0,1,1
0.23206937010150022,AIMC,3,0,0,1,1
0.3480363724166783,MFNC,4,0,0,0,1
0.2196314229493866,HMTV,6,0,0,1,1
0.26656309247088544,NVEE,3,0,1,1,1
0.18363634516275,ATRO,3,0,0,1,0
0.0,CFRX,8,0,0,0,1
0.1445774269580033,ENSG,8,0,1,1,1
0.22927595380617866,CYBE,2,0,0,1,1
0.43766315294365876,AMTX,5,0,0,1,1
0.0,RWLK,8,0,0,0,1
0.024541482051794763,NBEV,7,0,0,0,1
0.12254026270450816,ECOL,3,0,1,0,1
0.17003098882179835,SHEN,6,0,1,1,0
0.24831555409458073,ITI,2,0,0,1,1
0.0,LPTX,8,0,0,0,1
2.472550730918705,PRTS,0,0,0,0,1
0.2306983488289723,VBTX,4,0,1,1,1
0.08083988304639171,BCPC,5,0,1,1,0
0.10363567478310136,OTTR,10,0,1,1,1
-0.011202423308210033,VBIV,5,0,0,0,1
0.0420705807445934,TBPH,8,0,0,0,1
0.14126260832462306,PAHC,8,0,1,1,0
0.09115052563164458,QUIK,2,0,0,0,0
0.0,ALDX,8,0,0,0,1
0.21195057303478024,HCKT,3,0,1,1,1
0.35894718307160456,WSBF,4,0,1,1,0
0.11104005406033789,JAGX,8,0,0,0,1
0.16046897688091005,CSII,8,0,0,1,1
0.12099224771105589,PFLT,4,0,1,0,0
0.3376514900236489,ALGT,3,0,0,1,1
0.4839045535592799,MFIN,4,0,0,1,0
0.6589343599080544,FNHC,4,0,0,1,1
0.0,FSV,9,0,1,1,0
0.2201875564394544,RDI,0,0,0,1,1
0.2530145738711242,HTBK,4,0,1,1,1
0.07976252145264706,KNSL,4,0,0,1,1
0.2571415748154595,METC,5,0,0,0,1
0.047696555773819115,NEOG,8,0,1,1,0
0.7616210902192837,HMST,4,0,0,0,1
0.29387400115038476,FFIC,4,0,1,1,1
0.0,GALT,8,0,0,0,1
-0.04350567969563199,RAIL,3,0,0,0,0
0.197142540702422,INDB,4,0,1,1,0
0.0,AUPH,8,0,0,0,1
0.0005114129065210802,NK,8,0,0,0,0
1.2281581445553413,LCUT,0,0,0,0,1
0.17370204497747038,HSTM,2,0,1,1,0
0.221024703133931,VIVE,8,0,0,1,0
0.1843140481280751,FDUS,4,0,1,0,1
0.311068443560921,CIVB,4,0,0,0,1
0.053050596845541614,RKDA,5,0,0,0,1
0.35887075409601343,OFIX,8,0,0,1,0
0.38714502747642376,KVHI,2,0,0,0,1
0.2701780963513986,TTGT,2,0,1,1,1
3.5150952105937927,ARCB,3,0,1,1,1
0.1329897354371489,WABC,4,0,1,1,0
-0.012761720303929563,ACRX,3,0,0,0,1
0.014196177661750225,GLMD,8,0,0,0,1
0.011898856277947133,MDWD,8,0,0,1,1
0.27701368913475255,NOVN,8,0,0,0,0
0.0,ZSAN,8,0,0,0,1
0.077779815000802,CCXI,8,0,0,0,1
0.517294460307347,CNXN,2,0,1,1,0
0.30526389430333895,SONA,4,0,1,1,0
0.12669689536201909,HAYN,3,0,0,0,0
0.004421714240897322,KIN,8,0,0,0,1
0.0,MACK,8,0,0,0,0
0.0,ACST,8,0,0,0,1
0.3274613644375603,FFWM,4,0,1,1,1
0.2813534162163118,CAC,4,0,1,1,0
0.35702759352017466,ANDE,7,0,0,0,1
0.16795255204247037,GOOD,9,0,1,0,1
0.32185471042425184,AMRK,4,0,0,1,0
0.11900700309695111,ATHX,8,0,0,1,1
0.30533064516763214,DGII,2,0,0,1,1
0.49007299945424365,YTRA,0,0,0,0,1
0.5339808052653533,WRLD,4,0,0,0,-1
0.21051929118751805,SYBT,4,0,1,1,0
0.2527122243355287,HWKN,5,0,0,1,1
0.14452791575133347,CEVA,2,0,0,1,1
0.0499419953741705,XOMA,8,0,0,0,1
0.1640663420070087,HCCI,3,0,1,1,1
0.01358486609690495,PULM,8,0,0,0,1
0.011114788945277934,SCYX,8,0,0,0,1
0.1933190554158606,CHCO,4,0,1,1,0
0.7223617702772236,NXTD,3,0,0,1,1
0.3090471283835838,IBCP,4,0,1,1,0
0.2942544749180232,MBWM,4,0,1,1,0
0.4510343960201715,RCKY,0,0,1,0,0
0.12009309934822755,POWI,2,0,1,1,1
0.10613302752309076,NTRA,8,0,0,0,1
0.3216256490222899,PGC,4,0,1,1,1
0.0,MBOT,8,0,0,0,0
0.17392073238626093,NFBK,4,0,1,1,0
0.0,APTO,8,0,0,0,1
0.015079181181221589,SNSS,8,0,0,0,0
0.16181852701289356,JBSS,7,0,1,0,1
0.21167946879586358,LPTH,2,0,0,1,1
0.26614712649982997,TTEC,3,0,0,1,1
0.3675018166054747,FISI,4,0,1,1,1
0.1155540405849786,VCYT,8,0,0,1,0
0.1290938559917459,CGEN,8,0,0,1,1
0.4002853585553756,MOFG,4,0,1,1,1
0.3011696565254973,RNST,4,0,1,1,0
0.261256451320459,FBMS,4,0,0,0,1
0.011497675623518997,ACIU,8,0,0,0,1
1.2213647499182723,KELYA,3,0,0,0,1
0.08974399994178134,MGEN,8,0,0,0,1
3.3047218625710775,SQBG,0,0,0,1,0
0.1868877646592687,ABTX,4,0,1,0,0
0.0,CAMT,2,0,0,1,1
0.23433631056350185,MCBC,4,0,1,1,0
0.3069625132162959,PLUS,2,0,1,1,1
0.0,SELB,8,0,0,0,0
0.30285542397560095,THFF,4,0,1,1,0
0.23720981411809489,RFIL,2,0,1,1,1
0.24172431719741638,PRFT,2,0,1,1,1
0.20983196013548594,CSWI,3,0,0,0,0
0.18554878595295726,BLBD,0,0,1,0,1
0.032367867813251,AMSC,2,0,0,0,0
0.12329668569483603,GAIN,4,0,0,1,0
0.08819410211976679,RAVN,3,0,1,1,1
-0.5112707355840551,WKHS,0,0,0,1,1
0.034870339713175345,CLLS,8,0,0,0,1
0.12038660371814022,JJSF,7,0,1,1,0
0.0,NTEC,8,0,0,0,0
0.10199607346724796,TTEK,3,0,1,1,1
0.26757313143542116,CTBI,4,0,1,1,0
0.0,BATRA,0,0,0,0,1
0.4258337561633241,FBIO,8,0,0,1,1
0.29844964062292223,BSRR,4,0,1,1,0
0.0,NVMI,2,0,1,1,1
0.32339334751911414,ESXB,4,0,0,1,0
0.036688317572305236,RIBT,7,0,0,0,1
0.07374687733849285,GLPG,8,0,0,1,0
0.0,AGRX,8,0,0,0,1
0.34687421300385163,AGTC,8,0,0,1,1
0.32315146359112223,ALLT,2,0,0,0,1
0.0,BANX,4,0,0,0,1
6.3675251591513e-05,CBIO,8,0,0,0,1
0.29540419385634425,HOFT,0,0,1,1,1
0.24971606677482136,ISTR,4,0,1,1,1
0.20227731056089115,LNDC,7,0,1,0,1
0.053349933219157146,NWPX,5,0,0,0,1
0.3067821387734412,PRCP,2,0,0,1,0
0.010935891207374619,SYRS,8,0,0,0,1
0.22880702067995407,WNEB,4,0,1,1,1
1.0684833944543037,SALM,0,0,0,0,1
0.1502350651832346,NEWT,4,0,0,1,0
0.7587731771330702,NH,2,0,0,1,1
0.28799241139940857,HBMD,4,0,0,0,0
0.2587700883721914,SPNE,8,0,0,0,1
0.25854090294864973,FORR,3,0,1,1,1
0.3742930641565905,STRL,3,0,0,1,1
0.110532882513317,MRUS,8,0,0,1,1
0.7177931016824507,MMLP,1,0,1,0,0
0.27430388649135384,HBNC,4,0,1,1,1
0.11202177160207974,MGNX,8,0,0,0,0
0.0,AXSM,8,0,0,0,1
0.24821389498726917,DCOM,4,0,1,1,0
0.21582787583152566,AMOT,2,0,1,1,1
1.0323319867375393,BKEP,1,0,0,1,0
0.2522130907465837,BWFG,4,0,1,1,0
0.28360998705766916,FMBH,4,0,1,1,1
0.059333843729849234,GEOS,1,0,0,0,1
0.25420536658871484,HTBX,8,0,0,0,1
0.3225884929284984,INBK,4,0,1,0,1
0.08082305103534006,KALV,8,0,0,1,1
0.25295470554442,LIND,0,0,0,1,1
0.1530687045035983,MCRB,8,0,0,0,1
0.5322352179265563,PANL,3,0,1,1,1
0.22419140360461032,REPH,8,0,0,0,1
0.2641771954204266,MRAM,2,0,0,0,1
0.09151188549555485,WDFC,5,0,1,1,0
0.48663116331154255,BCBP,4,0,1,0,0
0.36730582161177483,TNAV,2,0,0,1,0
0.0003463548631063972,PSTI,8,0,0,0,1
10.095561665673289,FVE,8,0,0,0,1
1.0749823152784517,LILA,6,0,0,0,1
0.26562827806255596,IEP,3,0,0,0,-1
0.06221349492551141,LMNR,7,0,1,1,1
0.021663035357833642,AGLE,8,0,0,0,1
0.08230839686831658,CERC,8,0,0,0,1
0.00027284347456766624,CBMG,8,0,0,0,1
0.24080648363240725,STKS,0,0,0,1,0
0.0046072670742230044,ASND,8,0,0,0,1
